"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","138029","Validate_Hana_T630_WireOut_ProductSection_CreateRecipe_ItemGallery_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 22:32:15 IST 2025","passed","Wed Aug 06 22:34:33 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T630_WireOut_ProductSection_CreateRecipe_ItemGallery_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T630_WireOut_ProductSection_CreateRecipe_ItemGallery_Functionality","Validate_Hana_T630_WireOut_ProductSection_CreateRecipe_ItemGallery_Functionality_Test"
"","221985","Validate_Hana_T357_OrderEntryPage_Delivery_CustomerSection_TextMeUpdatesAndPromotion_UnChecked_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 19:49:22 IST 2025","passed","Wed Aug 06 19:53:04 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T357_OrderEntryPage_Delivery_CustomerSection_TextMeUpdatesAndPromotion_UnChecked_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T357_OrderEntryPage_Delivery_CustomerSection_TextMeUpdatesAndPromotion_UnChecked_FT","Validate_Hana_T357_OrderEntryPage_Delivery_CustomerSection_TextMeUpdatesAndPromotion_UnChecked_Functionality_Test"
"","226360","Validate_Hana_T1664_HanaPOS_Proposal_Proposal_settings_Event_Verify_the_Delivery_Fee_In_Percentage_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 04:50:01 IST 2025","passed","Thu Aug 07 04:53:47 IST 2025","com.hanapos.testcases.Proposal_TestCases.Event.Hana_T1650_HanaPOS_Proposal_Proposal_settings_Event_Verify_the_delivery_fee_tax_calculation_for_label_Include_Delivery_Fee_in_Tax_Calculation_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Proposal_TestCases.Event.Hana_T1650_HanaPOS_Proposal_Proposal_settings_Event_Verify_the_delivery_fee_tax_calculation_for_label_Include_Delivery_Fee_in_Tax_Calculation_Functionality_Test","Validate_Hana_T1664_HanaPOS_Proposal_Proposal_settings_Event_Verify_the_Delivery_Fee_In_Percentage_Functionality_Test"
"","185673","Validate_Hana_T425_Payment_Section_Anyone_Payment_Functionality","Hana POS - Regression Functional Test Suite","Wed Aug 06 20:22:55 IST 2025","passed","Wed Aug 06 20:26:00 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T425_Payment_Section_Anyone_Payment_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T425_Payment_Section_Anyone_Payment_Functionality","Validate_Hana_T425_Payment_Section_Anyone_Payment_Functionality"
"","650581","Validate_Hana_T864_Advance_Dispatch_Map_View_All_Deliveries_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 01:16:34 IST 2025","passed","Thu Aug 07 01:27:24 IST 2025","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T864_Advance_Dispatch_Map_View_All_Deliveries_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T864_Advance_Dispatch_Map_View_All_Deliveries_Functionality_Test","Validate_Hana_T864_Advance_Dispatch_Map_View_All_Deliveries_Functionality_Test"
"","132378","Validate_Hana_T408_ProductSection_CreateRecipe_ItemGallery_Functionality","Hana POS - Regression Functional Test Suite","Wed Aug 06 20:14:02 IST 2025","passed","Wed Aug 06 20:16:14 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T408_ProductSection_CreateRecipe_ItemGallery_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T408_ProductSection_CreateRecipe_ItemGallery_Functionality","Validate_Hana_T408_ProductSection_CreateRecipe_ItemGallery_Functionality"
"","241089","Validate_Hana_T777_Quick_Dispatch_Edit_Trip_Section_Route_Planner_Functionality","Hana POS - Regression Functional Test Suite","Thu Aug 07 04:14:27 IST 2025","passed","Thu Aug 07 04:18:28 IST 2025","com.hanapos.testcases.Quick_Dispatch_Testcases.Hana_T777_Quick_Dispatch_Edit_Trip_Section_Route_Planner_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Quick_Dispatch_Testcases.Hana_T777_Quick_Dispatch_Edit_Trip_Section_Route_Planner_Functionality","Validate_Hana_T777_Quick_Dispatch_Edit_Trip_Section_Route_Planner_Functionality"
"","83441","Validate_Hana_T582_RecipientSection_ExistingCustomerDetails_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 22:08:59 IST 2025","passed","Wed Aug 06 22:10:23 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T582_RecipientSection_ExistingCustomerDetails_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T582_RecipientSection_ExistingCustomerDetails_FT","Validate_Hana_T582_RecipientSection_ExistingCustomerDetails_Functionality_Test"
"","160154","Validate_Hana_T670_WireOut_Payment_Section_Lovingly_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 22:49:06 IST 2025","passed","Wed Aug 06 22:51:47 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T670_WireOut_Payment_Section_Lovingly_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T670_WireOut_Payment_Section_Lovingly_Functionality","Validate_Hana_T670_WireOut_Payment_Section_Lovingly_Functionality_Test"
"","141251","Validate_Hana_T508_ProductSection_CreateRecipe_SaveToProduct_Disabled_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 21:12:02 IST 2025","failed","Wed Aug 06 21:14:23 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireIn_Type.Hana_T508_ProductSection_CreateRecipe_SaveToProduct_Disabled_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireIn_Type.Hana_T508_ProductSection_CreateRecipe_SaveToProduct_Disabled_Functionality","Validate_Hana_T508_ProductSection_CreateRecipe_SaveToProduct_Disabled_Functionality_Test"
"","169771","Pre_Requiste_Hana_T125_Pickup_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_CCNumber_SearchFilter_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 03:41:55 IST 2025","passed","Thu Aug 07 03:44:45 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T125_Pickup_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_CCNumber_SearchFilter_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T125_Pickup_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_CCNumber_SearchFilter_FT","Pre_Requiste_Hana_T125_Pickup_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_CCNumber_SearchFilter_Functionality_Test"
"","124523","Hana_T795_Add_Proposal_CreateProposalPage_Event_ExistingCustomer_AddNewProposal_NotesandInstruction_Notes_Format_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 03:15:10 IST 2025","passed","Thu Aug 07 03:17:14 IST 2025","com.hanapos.testcases.Proposal_TestCases.Event.Hana_T795_Add_Proposal_CreateProposalPage_Event_ExistingCustomer_AddNewProposal_NotesandInstruction_Notes_Format_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Proposal_TestCases.Event.Hana_T795_Add_Proposal_CreateProposalPage_Event_ExistingCustomer_AddNewProposal_NotesandInstruction_Notes_Format_Functionality_Test","Hana_T795_Add_Proposal_CreateProposalPage_Event_ExistingCustomer_AddNewProposal_NotesandInstruction_Notes_Format_Functionality_Test"
"","186120","Validate_Hana_T446_Payment_Section_CreditCard_AddNewCard_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 20:38:04 IST 2025","passed","Wed Aug 06 20:41:10 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T446_Payment_Section_CreditCard_AddNewCard_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T446_Payment_Section_CreditCard_AddNewCard_Functionality","Validate_Hana_T446_Payment_Section_CreditCard_AddNewCard_Functionality_Test"
"","237894","Validate_Hana_T332_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_CCNumber_SearchFilter_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 19:34:50 IST 2025","passed","Wed Aug 06 19:38:48 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T332_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_CCNumber_SearchFilter_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T332_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_CCNumber_SearchFilter_FT","Validate_Hana_T332_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_CCNumber_SearchFilter_Functionality_Test"
"","307142","Validate_Hana_T835_Advance_Dispatch_Footer_Icon_Section_Timed_Order_Functionality","Hana POS - Regression Functional Test Suite","Thu Aug 07 01:01:28 IST 2025","passed","Thu Aug 07 01:06:35 IST 2025","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T835_Advance_Dispatch_Footer_Icon_Section_Timed_Order_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T835_Advance_Dispatch_Footer_Icon_Section_Timed_Order_Functionality","Validate_Hana_T835_Advance_Dispatch_Footer_Icon_Section_Timed_Order_Functionality"
"","106344","Validate_Hana_T538_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 21:31:01 IST 2025","passed","Wed Aug 06 21:32:47 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T538_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T538_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Functionality","Validate_Hana_T538_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Functionality_Test"
"","364149","Validate_Hana_T1222_Webadmin_Product_Add_New_Products_Availability_Store_Enabled_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 03:19:49 IST 2025","passed","Thu Aug 07 03:25:53 IST 2025","com.hanapos.testcases.WebAdmin_Testcases.Products.Hana_T1222_Webadmin_Product_Add_New_Products_Availability_Store_Enabled_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.WebAdmin_Testcases.Products.Hana_T1222_Webadmin_Product_Add_New_Products_Availability_Store_Enabled_Functionality","Validate_Hana_T1222_Webadmin_Product_Add_New_Products_Availability_Store_Enabled_Functionality_Test"
"","106655","Validate_Hana_T152_Pickup_RecipientSection_AddressLookup_FT_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 18:11:45 IST 2025","passed","Wed Aug 06 18:13:32 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T152_Pickup_RecipientSection_AddressLookup_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T152_Pickup_RecipientSection_AddressLookup_FT","Validate_Hana_T152_Pickup_RecipientSection_AddressLookup_FT_Functionality_Test"
"Hana_T :- Split Payment with credit card functionality on Cash And Carry Page","226579","Validate_Hana_T_Split_Payment_With_CreditCard_FT_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 23:33:02 IST 2025","passed","Wed Aug 06 23:36:49 IST 2025","com.hanapos.testcases.CashandCarry_Testcases.Hana_T_Split_Payment_With_CreditCard_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.CashandCarry_Testcases.Hana_T_Split_Payment_With_CreditCard_FT","Validate_Hana_T_Split_Payment_With_CreditCard_FT_Test"
"","113343","Validate_Hana_T109_Pickup_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Delivery_Search_Filter_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 17:43:16 IST 2025","passed","Wed Aug 06 17:45:09 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T109_Pickup_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Delivery_Search_Filter_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T109_Pickup_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Delivery_Search_Filter_FT","Validate_Hana_T109_Pickup_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Delivery_Search_Filter_Test"
"","272565","Validate_Hana_T333_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_Pagination_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 19:36:03 IST 2025","passed","Wed Aug 06 19:40:35 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T333_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_Pagination_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T333_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_Pagination_FT","Validate_Hana_T333_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_Pagination_Functionality_Test"
"","459081","Validate_Hana_T937_Advance_Dispatch_Summary_Section_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 01:40:42 IST 2025","failed","Thu Aug 07 01:48:21 IST 2025","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T937_Advance_Dispatch_Summary_Section_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T937_Advance_Dispatch_Summary_Section_Functionality_Test","Validate_Hana_T937_Advance_Dispatch_Summary_Section_Functionality_Test"
"","178937","Validate_Hana_T535_CustomerSection_Edit_Customer_CustomerDetails_CreditCard_AddNewCard_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 21:27:57 IST 2025","passed","Wed Aug 06 21:30:56 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T535_CustomerSection_Edit_Customer_CustomerDetails_CreditCard_AddNewCard_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T535_CustomerSection_Edit_Customer_CustomerDetails_CreditCard_AddNewCard_Functionality","Validate_Hana_T535_CustomerSection_Edit_Customer_CustomerDetails_CreditCard_AddNewCard_Functionality_Test"
"","468694","Validate_Hana_T978_Advance_Dispatch_Trip_Section_Add_Payrate_Payable_Checked_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 02:04:54 IST 2025","passed","Thu Aug 07 02:12:43 IST 2025","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T978_Advance_Dispatch_Trip_Section_Add_Payrate_Payable_Checked_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T978_Advance_Dispatch_Trip_Section_Add_Payrate_Payable_Checked_Functionality_Test","Validate_Hana_T978_Advance_Dispatch_Trip_Section_Add_Payrate_Payable_Checked_Functionality_Test"
"Hana T1592 :- HanaPOS_Orders_Cancel_Order_Credit_For_Customer_Complaint_Functionality","164695","Validate_Hana_T1592_HanaPOS_Orders_Cancel_Order_Credit_For_Customer_Complaint_Functionality","Hana POS - Regression Functional Test Suite","Thu Aug 07 00:26:33 IST 2025","passed","Thu Aug 07 00:29:18 IST 2025","com.hanapos.testcases.All_Orders_Page_Testcases.Hana_T1592_HanaPOS_Orders_Cancel_Order_Credit_For_Customer_Complaint_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.All_Orders_Page_Testcases.Hana_T1592_HanaPOS_Orders_Cancel_Order_Credit_For_Customer_Complaint_Functionality","Validate_Hana_T1592_HanaPOS_Orders_Cancel_Order_Credit_For_Customer_Complaint_Functionality"
"","127953","Validate_Hana_T69_Add_Product_Without_Customer_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 23:25:49 IST 2025","passed","Wed Aug 06 23:27:57 IST 2025","com.hanapos.testcases.CashandCarry_Testcases.Hana_T69_Add_Product_Without_Customer_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.CashandCarry_Testcases.Hana_T69_Add_Product_Without_Customer_FT","Validate_Hana_T69_Add_Product_Without_Customer_Test"
"","206640","Validate_Hana_T398_ProductSection_TaxableProductLevel_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 20:08:45 IST 2025","passed","Wed Aug 06 20:12:12 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T398_ProductSection_TaxableProductLevel_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T398_ProductSection_TaxableProductLevel_Functionality","Validate_Hana_T398_ProductSection_TaxableProductLevel_Functionality_Test"
"","97716","Validate_Hana_T320_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_OrderDate_Search_Filter_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 19:22:54 IST 2025","passed","Wed Aug 06 19:24:32 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T320_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_OrderDate_Search_Filter_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T320_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_OrderDate_Search_Filter_FT","Validate_Hana_T320_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_OrderDate_Search_Filter_Test"
"","345082","Validate_Hana_T966_Advance_Dispatch_Trip_Section_New_Trip_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 01:53:45 IST 2025","passed","Thu Aug 07 01:59:31 IST 2025","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T966_Advance_Dispatch_Trip_Section_New_Trip_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T966_Advance_Dispatch_Trip_Section_New_Trip_Functionality_Test","Validate_Hana_T966_Advance_Dispatch_Trip_Section_New_Trip_Functionality_Test"
"","189918","Validate_Hana_T537_CustomerSection_Edit_Customer_CustomerDetails_Preferences_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 21:28:18 IST 2025","passed","Wed Aug 06 21:31:28 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T537_CustomerSection_Edit_Customer_CustomerDetails_Preferences_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T537_CustomerSection_Edit_Customer_CustomerDetails_Preferences_Functionality","Validate_Hana_T537_CustomerSection_Edit_Customer_CustomerDetails_Preferences_Functionality_Test"
"","176631","Validate_Hana_T423_Payment_Section_Cash_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 20:21:00 IST 2025","passed","Wed Aug 06 20:23:57 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T423_Payment_Section_Cash_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T423_Payment_Section_Cash_Functionality","Validate_Hana_T423_Payment_Section_Cash_Functionality_Test"
"","97660","Hana_T699_Add_Proposal_CreateProposalPage_Event_ExistingCustomer_AddNewProposal_EventDetails_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 03:09:08 IST 2025","passed","Thu Aug 07 03:10:46 IST 2025","com.hanapos.testcases.Proposal_TestCases.Event.Hana_T699_Add_Proposal_CreateProposalPage_Event_ExistingCustomer_AddNewProposal_EventDetails_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Proposal_TestCases.Event.Hana_T699_Add_Proposal_CreateProposalPage_Event_ExistingCustomer_AddNewProposal_EventDetails_Functionality_Test","Hana_T699_Add_Proposal_CreateProposalPage_Event_ExistingCustomer_AddNewProposal_EventDetails_Functionality_Test"
"","79885","validate_Hana_T723_Show_orders_for_all_shops_Disable_functionality","Hana POS - Regression Functional Test Suite","Thu Aug 07 04:44:19 IST 2025","passed","Thu Aug 07 04:45:39 IST 2025","com.hanapos.testcases.Quick_Dispatch_Testcases.Hana_T723_Quick_Dispatch_Show_orders_for_all_shops_Disable_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Quick_Dispatch_Testcases.Hana_T723_Quick_Dispatch_Show_orders_for_all_shops_Disable_Functionality","validate_Hana_T723_Show_orders_for_all_shops_Disable_functionality"
"","181925","Validate_Hana_T558_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_CheckNo_SearchFilter_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 21:47:27 IST 2025","passed","Wed Aug 06 21:50:29 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T558_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_CheckNo_SearchFilter_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T558_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_CheckNo_SearchFilter_FT","Validate_Hana_T558_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_CheckNo_SearchFilter_Functionality_Test"
"","103278","Hana_T792_Add_Proposal_CreateProposalPage_Event_ExistingCustomer_AddNewProposal_NotesandInstruction_PossibilitiesofUpgrade_Deleteitem_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 03:14:24 IST 2025","passed","Thu Aug 07 03:16:07 IST 2025","com.hanapos.testcases.Proposal_TestCases.Event.Hana_T792_Add_Proposal_CreateProposalPage_Event_ExistingCustomer_AddNewProposal_NotesandInstruction_PossibilitiesofUpgrade_Deleteitem_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Proposal_TestCases.Event.Hana_T792_Add_Proposal_CreateProposalPage_Event_ExistingCustomer_AddNewProposal_NotesandInstruction_PossibilitiesofUpgrade_Deleteitem_Functionality_Test","Hana_T792_Add_Proposal_CreateProposalPage_Event_ExistingCustomer_AddNewProposal_NotesandInstruction_PossibilitiesofUpgrade_Deleteitem_Functionality_Test"
"","173561","Validate_Hana_T447_Payment_Section_CreditCard_DontSave_Checked_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 20:38:52 IST 2025","passed","Wed Aug 06 20:41:46 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T447_Payment_Section_CreditCard_DontSave_Checked_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T447_Payment_Section_CreditCard_DontSave_Checked_Functionality","Validate_Hana_T447_Payment_Section_CreditCard_DontSave_Checked_Functionality_Test"
"","203382","Validate_Hana_T903_Advance_Dispatch_VerifyAddress_With_valid_Address_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 01:35:05 IST 2025","passed","Thu Aug 07 01:38:28 IST 2025","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T903_Advance_Dispatch_VerifyAddress_With_valid_Address_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T903_Advance_Dispatch_VerifyAddress_With_valid_Address_Functionality_Test","Validate_Hana_T903_Advance_Dispatch_VerifyAddress_With_valid_Address_Functionality_Test"
"","322194","Validate_Hana_T082_Pickup_Functionality_with_New_customer_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 17:31:08 IST 2025","passed","Wed Aug 06 17:36:30 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T082_Pickup_Functionality_with_New_customer_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T082_Pickup_Functionality_with_New_customer_FT","Validate_Hana_T082_Pickup_Functionality_with_New_customer_Test"
"","329419","Validate_Hana_T759_Quick_Dispatch_Trip_Section_New_Trip_UnModified_Trip_Functionality","Hana POS - Regression Functional Test Suite","Thu Aug 07 04:00:34 IST 2025","passed","Thu Aug 07 04:06:04 IST 2025","com.hanapos.testcases.Quick_Dispatch_Testcases.Hana_T759_Quick_Dispatch_Trip_Section_New_Trip_UnModified_Trip_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Quick_Dispatch_Testcases.Hana_T759_Quick_Dispatch_Trip_Section_New_Trip_UnModified_Trip_Functionality","Validate_Hana_T759_Quick_Dispatch_Trip_Section_New_Trip_UnModified_Trip_Functionality"
"","108060","Validate_Hana_T56_Payments_Invoice_Payment_Section_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 23:23:17 IST 2025","passed","Wed Aug 06 23:25:05 IST 2025","com.hanapos.testcases.CashandCarry_Testcases.Hana_T56_Payments_Invoice_Payment_Section_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.CashandCarry_Testcases.Hana_T56_Payments_Invoice_Payment_Section_FT","Validate_Hana_T56_Payments_Invoice_Payment_Section_Test"
